"time","link","text","comments","likes","shares"
"2022-11-15T09:58:14.000Z","http://bit.ly/3UNLTxE","📅 MUZEALNY ROZKŁAD JAZDY 📅

W tym tygodniu zapraszamy na:

Wtorek 15/11, 10.30 Muzeum, muzyka i my, czyli muzykoterapia dla dzieci przed drzemką | „Był sobie król, był sobie paź”

Wtorek 15/11, 13.00 WYKŁADY. CZAS NA SZTUKĘ!  | Wina w starożytnym Rzymie: produkcja, handel i konsumpcja

Wtorek 15/11, 18.00 KURS HISTORII SZTUKI | Od piramid do street artu | Sztuka romańska

Czwartek 17/11, 11.00 Sztuka i ruch | Fantazyjny kształt liści

Piątek 18/11 zapraszamy na wystawę Przesilenie. Malarstwo Północy 1880–1910

Piątek 18/11, 16.00 POLSKO-UKRAIŃSKIE SPOTKANIA ZE SZTUKĄ |  🇺🇦 ПОЛЬСЬКО-УКРАЇНСЬКІ ЗУСТРІЧІ З МИСТЕЦТВОМ | Vanitas – marność i przemijanie 

Piątek 18/11, 16.00 POLSKO-UKRAIŃSKIE SPOTKANIA ZE SZTUKĄ |  🇺🇦 ПОЛЬСЬКО-УКРАЇНСЬКІ ЗУСТРІЧІ З МИСТЕ | Świat mitów 

Piątek 18/11, 18.00 Podróż na Północ. Wprowadzenie do świata malarstwa nordyckiego i wystawy „Przesilenie” - Spotkanie

Sobota 19/11, 11.00 Warsztaty dla rodzin z dziećmi w spektrum autyzmu | W teatrze

Sobota 19/11, 11.00 SPOTKANIE Z OBIEKTEM. TRENING UWAŻNOŚCI | Maria jako Służebnica w Świątyni

Sobota 19/11, 13.00 SPOTKANIE TEMATYCZNE NA WYSTAWIE „ROZWAŻNI I ROMANTYCZNI” | Kolekcja monet antycznych

Sobota 19/11, 14.00 Oprowadzania w UJM | Człowiek renesansu wobec sacrum / 🇺🇦 Людина ренесансу і сакральне 

Sobota 19/11, 14.00 Muzeum słucha... | warsztaty storytellingu dla dzieci w wieku 8–12 lat 

Sobota 19/11, 16.00 Oprowadzania po Galeriach Stałych MNW |  Jak myśleli ludzie średniowiecza?

Sobota 19/11, 16.00 Oprowadzania w PJM |  Człowiek renesansu wobec sacrum

Sobota 19/11, 20.00 Languoria. Sofie Birch & Antonina Nowacka — koncert

Niedziela 20/11, 10.15 i 12.15 RODZINNE NIEDZIELE | Zwyczaje i obrzędy – jesienne opowiastki

Niedziela 20/11, 10.00 ANIMACJE w Przestrzeni Edukacyjnej

Niedziela 20/11, 11.00 OPROWADZANIA W MAGAZYNACH RZEŹBY | Magazyny Rzeźby Xawerego Dunikowskiego

Niedziela 20/11, 11.00 OPROWADZANIA NIEDZIELNE | „Przesilenie. Malarstwo Północy 1880 -1910”

Niedziela 20/11, 14.30 Dzień ukraiński w MNW / 🇺🇦 Український день в НМВ

Niedziela 20/11, 16.00 OPROWADZANIA NIEDZIELNE | ""Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali MNW""

___

🖼 Leopold Gottlieb, „Portret mężczyzny w szarym swetrze”, ok. 1930. Zobacz obraz w Cyfrowym MNW 🔗bit.ly/3UNLTxE","1","76","2"
"2022-11-15T07:51:08.000Z",,"Sto lat temu urodził się Wojciech Fangor!

Znany na całym świecie malarz, autor abstrakcyjnych kompozycji opartowskich był również twórcą plakatów. W latach 50. i 60. wykonał ich ponad 100, z czego większość stanowiły plakaty filmowe. 

„Plakaty robiłem szybko, nieraz w jeden wieczór. Nie kosztowały mnie tygodni pracy, ponieważ bardzo uprościłem formę, posługiwałem się fotografią, mocnymi plamami koloru, na przykład geometrycznymi figurami, do tego dodawałem liternictwo”.

🥳 Z okazji 100. rocznicy urodzin Fangora w wielu muzeach i instytucjach kultury odbywają się wystawy artysty. Muzeum Plakatu w Wilanowie we współpracy z Ambasadą Rzeczypospolitej Polskiej w Astanie przygotowało prezentację 50 plakatów Fangora w stolicy Kazachstanu. Wystawa ""Badanie kosmosu. Metamorfozy czasu"" (Space exploration. Metamorphoses of time / Кеңістікті зерттеу. Уақыт метаморфозалары / Исследование пространства. Метаморфозы времени) była prezentowana w Centrum Sztuki Współczesnej Kulanshi od 15 września do 22 października 2022 roku.

❓ Mieszkańcy Warszawy z twórczością Wojciecha Fangora mają kontakt na co dzień. Artysta opracował identyfikację przestrzenną II linii metra.","7","447","41"
"2022-11-14T17:00:06.000Z","https://tiny.pl/wcrkd","🧦 KONKURS: Sztuka w skarpetkach 🧦

Zapraszamy wszystkich miłośników serii o niesamowitych przygodach dziesięciu skarpetek autorstwa Justyny Bednarek z ilustracjami Daniela de Latoura do wspólnej zabawy. W najnowszej piątej części bohaterowie odwiedzają... Muzeum!

Z tej okazji zapraszamy Was do udziału w konkursie. Przygotujcie pracę zainspirowaną serią książek o skarpetkach oraz obiektami z naszej kolekcji – technika dowolna. Pracę opublikujcie w komentarzach pod tym postem. Na Wasze propozycje czekamy do 25 listopada. Autorzy 5 najlepszych prac otrzymają tom I „Niesamowitej historii ludz… skarpetek"".

📅 Wyniki konkursu ogłosimy 30 listopada.

📜 Regulamin: https://tiny.pl/wcrkd

Powodzenia!","15","32","6"
"2022-11-14T14:46:36.000Z",,"🌫️ 5 dni do wystawy Przesilenie. Malarstwo Północy 1880–1910 🌫️

Poznajcie jej kuratorów: Agnieszkę Bagińską i Wojciecha Głowackiego.

🤳 Przed wejściem na wystawę możecie sfotografować się na tle „Nordyckiego letniego wieczoru"" Richarda Bergha. Oryginał przyjechał do nas z Göteborgs konstmuseum.","1","326","21"
"2022-11-13T09:48:18.000Z","https://tiny.pl/wcm1x","Dziś Międzynarodowy Dzień Niewidomych. Z tej okazji przypominamy o muzealnych projektach skierowanych do osób niewidomych i słabowidzących.

Raz w miesiącu spotykamy się na oprowadzaniach z audiodeskrypcją. Poznajemy dzieła sztuki wieloma zmysłami: poprzez dotyk, zapach, słuch a czasem nawet i smak. Najbliższe spotkanie odbędzie się 25 listopada o 18.00. Więcej informacji znajdziecie na naszej stronie: https://tiny.pl/wcm1x

Nasza baza audiodeskrypcji liczy ponad 300 nagrań i regularnie ją powiększamy! Audiodeskrypcje publikujemy na naszej stronie internetowej oraz w serwisie Cyfrowe MNW. Audiodeskrypcje znajdziecie również na najnowszej wystawie Przesilenie. Malarstwo Północy 1880–1910

W Galerii Faras dla gości z niepełnosprawnością wzroku przygotowaliśmy ścieżkę dotykową. Składają się na nią kopie wybranych obiektów uzupełnione audiodeskrypcjami.

Jeśli chcecie otrzymywać informacje o naszych bieżących działaniach i wydarzeniach dla osób z niepełnosprawnością wzroku, wypełnicie formularz: https://tiny.pl/wcm1g
___

Fot. Alicja Firynowicz","5","93","15"
"2022-11-11T09:54:19.000Z",,"Dziś Narodowe Święto Niepodległości!

Przypominamy, że wstęp do Muzeum jest bezpłatny. Jesteśmy otwarci od 10.00 do 18.00.
___

Wiesław Grzegorczyk, 11 listopada, 1999, zbiory Muzeum Plakatu w Wilanowie. Oddział Muzeum Narodowego w Warszawie","16","578","67"
"2022-11-10T17:00:21.000Z","https://bit.ly/3TpkSzt","💰 Zapraszamy na wykład towarzyszący wystawie Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali Muzeum Narodowego w Warszawie!

Pieniądz rozpala umysły wielu osób. Jest przedmiotem pożądania. Może dawać szczęście, ale bywa również przyczyną wielkiego cierpienia. Dziś ciężko jest nam sobie wyobrazić życie bez pieniędzy. Jednak kiedyś ludzie radzili sobie bez nich. Kiedy i gdzie narodziła się potrzeba używania uniwersalnego przedmiotu umożliwiającego wymianę dóbr i usług? Czy od razu przybrał on formę metalowych krążków? Ten wykład będzie poświęcony historii pieniądza.

👤 Raman Krytsuk – adiunkt w Gabinecie Monet i Medali MNW. Absolwent Wydziału Historycznego Białoruskiego Uniwersytetu Państwowego. Numizmatyk, zainteresowania naukowe - Monety Polski i Wielkiego Księstwa Litewskiego XVI-XVII w., fałszowanie monet, skarby z XVII wieku z terenu Białorusi, monety Mołdowy, Wołoszczyzny i Siedmiogrodu.

Zachęcamy do wypełnienia ankiety o wykładzie i wystawie: https://bit.ly/3TpkSzt","8","25","4"
"2022-11-10T12:23:26.000Z",,"11 listopada w Narodowe Święto Niepodległości wstęp do Muzeum jest bezpłatny!

Możecie zobaczyć na żywo m.in. tę próbną monetę wybitą w 20. rocznicę wymarszu Pierwszej Kadrowej Kompanii Legionów, którą prezentujemy na wystawie Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali Muzeum Narodowego w Warszawie.

Zapraszamy również na wystawę „Łukaszowcy. Wielki powrót”, którą można oglądać tylko do końca tego tygodnia.

Muzeum będzie otwarte w godzinach 10.00-18.00.

Do zobaczenia 👋
___

Dziesięć złotych próbnych (klipa), II Rzeczpospolita, 1934",,"65","16"
"2022-11-09T17:27:14.000Z",,"🐍 ZJADACZE WĘŻY 🐍

„Zjadacze węży”, których możecie zobaczyć w Galerii Sztuki XIX Wieku to motyw, który nie ma ustalonego, jednoznacznego źródła. Sérusier inspirował się folklorem Bretanii przywołując celtyckie tradycje tego francuskiego regionu. Często odwoływał się w swojej twórczości do świata mitów, wierzeń, magii i rytuałów tworząc baśniową wizję Bretanii, pełną znachorów, mędrców i ludowości. Widoczna na obrazie młoda kobieta trzyma w ręku sierp, odnoszący się do symboliki śmierci. Znaczenie węża jest zbliżone w wielu kulturach i mitologiach — może chodzić o odnawiający się wszechświat, cykl życia i śmierci czy nieśmiertelność. To wpasowuje się w poszukiwanie przez artystę pierwotnych, symbolicznych źródeł sztuki. 

🔎 Wykształcony w paryskiej Académie Julian Paul Sérusier osiedlił się w Bretanii w 1888 roku. Zetknął się tam z kręgiem malarzy Pont-Aven, skupionym wokół Paula Gauguina. Dzieła, które powstały pod wpływem ich teorii syntetyzmu są pozbawione głębi i perspektywy — środkiem wyrazu są plamy koloru, obleczone mocnym konturem. To manifest nowego wizualnego porządku — uproszczenia, czystego koloru. 

ℹ️ Paul Sérusier urodził się dokładnie 158 lat temu. Dwa z jego obrazów znajdujących się w naszej kolekcji możecie zobaczyć w Galerii Sztuki XIX Wieku. Pochodzą ze zbioru zaprzyjaźnionej z nim pisarki, aktorki i krytyczki sztuki, Gabrieli Zapolskiej. 

___

Paul Sérusier, „Zjadacze węży (Les mangeurs des serpents)”, 1894",,"122","5"
"2022-11-09T12:10:59.000Z","https://tiny.pl/ww6gd","🌫️ 10 dni do wystawy Przesilenie. Malarstwo Północy 1880–1910 🌫️

W weekend otwarcia sztuka polska i nordycka będą przeplatać się nie tylko na ekspozycji, ale i na scenie. 19 listopada wystąpią dla Was duńska kompozytorka Sofie Birch i polska eksperymentalna wokalistka Antonina Nowacka. Artystki wykonają utwory z nagranego w Kopenhadze albumu „Languoria”. Płyta miała swoją premierę podczas tegorocznego festiwalu Unsound.

Emocjonalny wymiar sztuki, relacje człowieka z przyrodą to motywy, które odnajdziecie zarówno na wystawie, jak i podczas koncertu. W listopadowy wieczór proponujemy Wam chwilę wytchnienia wypełnioną nastrojem kontemplacji. 

Languoria. Sofie Birch & Antonina Nowacka — koncert

📅 19 listopada, godz. 20.00
📍 Muzeum Narodowe w Warszawie, Hol Główny
🎟 bilety: https://tiny.pl/ww6gd
🦽 brak barier architektonicznych — wydarzenie dostępne dla osób z alternatywną motoryką ruchową

Fot. Filip Preis / Unsound","4","764","42"
"2022-11-08T17:04:33.000Z",,"Zapraszamy na oprowadzanie w PJM po Galerii Sztuki Dawnej ""Człowiek renesansu wobec sacrum"".

👤 oprowadza Marek Lasecki
📅 19.11, godz. 16.00
🎟️ wejściówki do pobrania od 15 listopada","2","24","7"
"2022-11-08T09:02:21.000Z","http://bit.ly/3FY19nu","📅 MUZEALNY ROZKŁAD JAZDY 📅

W tym tygodniu zapraszamy na:

👉 Wtorek 8/11, 10.30 PIERWSZE KROKI W MUZEUM | Co to jest nokturn?

👉 Wtorek 8/11, 13.00 WYKŁADY. CZAS NA SZTUKĘ!  | Pejzaże uczuć

👉 Wtorek 8/11, 18.00 KURS HISTORII SZTUKI | Od piramid do street artu | Sztuka wczesnego średniowiecza i islamu

👉 Czwartek 10/11, 16.00 POLSKI JĘZYK PRZEZ SZTUKĘ | 🇺🇦 ПОЛЬСЬКА МОВА ЧЕРЕЗ МИСТЕЦТВО | Galeria Starożytnej Grecji

👉 Czwartek 10/11, 18.00 WYKŁAD CZWARTKOWY | Historia pieniądza 

👉 Sobota 12/11, 11.00 Oprowadzania po Galeriach Stałych MNW |  Perła w koronie Muzeum, czyli Galeria Sztuki XIX Wieku

👉 Niedziela 13/11, 10.15 i 12.15 RODZINNE NIEDZIELE | Z wizytą u bogów greckich 

👉 Niedziela 13/11, 12.00 ANIMACJE w Przestrzeni Edukacyjnej | Otwarte zajęcia dla dzieci

👉 Niedziela 13/11, 16.00 Oprowadzanie kuratorskie po wystawie „Rozważni i romantyczni”

___
🖼 Leon Wyczółkowski, ""W buduarze"", 1885. Zobacz obraz w Cyfrowym MNW 🔗 bit.ly/3FY19nu","2","73","4"
"2022-11-07T13:37:01.000Z",,"💬 „Żadnej komplikacji, układania, żadnej roboty refleksyjnej, żadnej techniki – nic, tylko pewne chwile życia”, pisał o Chełmońskim Stanisław Witkiewicz. 

💬 „Chełmoński posiadał ten sam cudowny obiektyw, który wiele lat potem miała bezduszna soczewka aparatów migawkowych”, wspominał Wojciech Kossak. 

💬 „Naturę kochał, wypatrywał ją i chwytał na gorącym uczynku, spijając tajemnice jej czaru”, komentował Edward Krasiński. 

📆 Dzisiaj mijają 173 lata, odkąd urodził się malarz Józef Chełmoński, którego dzieła możecie oglądać w Galerii Sztuki XIX Wieku!","18","916","142"
"2022-11-05T11:10:20.000Z",,"🌫️ Sztuka Północy w Warszawie 🌫️

Na warszawskiej ""patelni"" możecie zobaczyć obraz fińskiego malarza Alberta Edelfelta „Pod brzozami / Dzieci w lesie brzozowym nad fiordem Haikko"" z 1882 roku. 

Obraz trafił do naszych zbiorów w 2021 roku dzięki staraniom Ministerstwo Kultury i Dziedzictwa Narodowego  Na co dzień był eksponowany w Galerii Sztuki XIX wieku, a już za niecałe dwa tygodnie będziecie mogli go podziwiać na wystawie Przesilenie. Malarstwo Północy 1880–1910  
 
Wysiadając z metra Centrum, możecie zobaczyć nie tylko dzieło Edelfelta, ale też inne dzieła sztuki odzyskane w ostatnich latach dzięki staraniom resortu kultury.

ℹ️ Nie wszystkie utracone dzieła sztuki udało się odzyskać. Straty wojenne Muzeum Narodowego w Warszawie szacuje się nawet na 12 000 obiektów, czyli ok. 10% przedwojennych zbiorów. Więcej o polskich stratach wojennych i projekcie #PusteRamy możecie przeczytać na stronie Ministerstwo Kultury i Dziedzictwa Narodowego 

#bezprzedawNIEnia","2","236","10"
"2022-11-04T13:47:22.000Z",,"Otwarcie wystawy Przesilenie. Malarstwo Północy 1880–1910 już za 2 tygodnie. 

Na wystawie będziecie mogli zobaczyć kilka obrazów na co dzień eksponowanych w Galerii Sztuki XIX Wieku, m.in.  „Słońce majowe""  Józefa Mehoffera, które opuściło już galerię. 

W jego miejscu zawisł obraz Edwarda Okunia  „My i wojna"".","7","689","47"
"2022-11-04T08:00:15.000Z","https://tiny.pl/wwwp2","Warszawa Beyera 📷 Warszawa 2022

W naszym Gabinecie Fotografii możecie obecnie oglądać mniej znane zdjęcia Karola Beyera, słynnego XIX-wiecznego fotografa stolicy. Na ekspozycji oprócz albumu „Widoki Warszawy"" zobaczycie m.in. fotografie Krakowa, krajobrazy Doliny Prądnika oraz ruiny zamków w Ojcowie i Pieskowej Skale.

My sprawdziliśmy, jak zmieniły się widoki Warszawy od czasów Beyera. Zachęcamy Was do podobnych wycieczek z aparatem. 

🔗 Fotografie Karola Beyera znajdziecie też w Cyfrowym MNW: https://tiny.pl/wwwp2

📍 Gabinet Fotografii znajdziecie w Galerii Sztuki XIX Wieku. Radzimy się pospieszyć, ponieważ ekspozycja zmienia się co trzy miesiące. Kuratorką obecnej odsłony jest Danuta Jackiewicz-Król.","12","1139","92"
"2022-11-03T17:00:38.000Z","https://bit.ly/3Tj4fq1","💰 Zapraszamy na wykład towarzyszący wystawie Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali Muzeum Narodowego w Warszawie! 

Obecnie zbiory Gabinetu Monet i Medali Muzeum Narodowego w Warszawie są największą kolekcją numizmatyczną w Polsce i jedną z czołowych w Europie. O jej randze decyduje nie tylko liczba obiektów (ponad 250 000), ale przede wszystkim ich klasa i różnorodność. Zbiór Gabinetu podzielony jest na 12 podstawowych kolekcji, zgodnie z ich zawartością merytoryczną, a obiekty pochodzą z sześciu kontynentów. Rozpiętość chronologiczna obiektów obejmuje ponad 2500 lat historii cywilizacji. Taka rozpiętość geograficzna, chronologiczna i tematyczna zbioru nadaje kolekcji nie tylko narodowego charakteru, ale jest także repozytorium dziedzictwa światowego.

Zachęcamy do wypełnienia ankiety o wystawie i wykładzie - zajmie tylko chwilę: https://bit.ly/3Tj4fq1

👤 Andrzej Romanowski – archeolog i numizmatyk. Kustosz w Gabinecie Monet i Medali Muzeum Narodowego w Warszawie. Kurator wystawy „Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali Muzeum Narodowego w Warszawie”.","6","27","6"
"2022-11-03T09:26:05.000Z",,"","5","113","6"
"2022-11-02T10:57:29.000Z","http://bit.ly/3h4Uygo","📅 MUZEALNY ROZKŁAD JAZDY 📅

W tym tygodniu zapraszamy na: 

👉 Czwartek 3/11, 16.00 POLSKI JĘZYK PRZEZ SZTUKĘ | 🇺🇦 ПОЛЬСЬКА МОВА ЧЕРЕЗ МИСТЕЦТВО | Galeria Sztuki XIX Wieku: Przedstawienie się. Tożsamość. Powitania i pożegnania

👉 Czwartek 3/11, 18.00 WYKŁAD CZWARTKOWY | Repozytorium dziedzictwa światowego. Czyli skąd pochodzą nasze pieniądze

👉 Piątek 4/11, 11.00 Mama, Tata w Muzeum | Piękne i praktyczne, czyli dizajn spod kobiecej ręki

👉 Piątek 4/11, 16.00 POLSKO-UKRAIŃSKIE SPOTKANIA ZE SZTUKĄ | Przepis na mumię / 🇺🇦 Рецепт мумії 

👉 Piątek 4/11, 16.00 ROZMOWY O SZTUCE | 🇺🇦 Єгипетська мумія, римські саркофаги і трунні портрети | Spotkanie dla młodzieży i dorosłych w językach polskim i ukraińskim | Egipska mumia, rzymskie sarkofagi i portrety trumienne

👉 Sobota 5/11, 11.00 SPOTKANIE Z OBIEKTEM. TRENING UWAŻNOŚCI | „Wenus typu kapitolińskiego”

👉 Sobota 5/11, 13.00 SPOTKANIE NA WYSTAWIE „ROZWAŻNI I ROMANTYCZNI” | Zbiór monet z terenów dawnej Rzeczypospolitej...”

👉 Niedziela 6/11, 10.15 i 12.15 RODZINNE NIEDZIELE | Historia pieniądza

👉 Niedziela 6/11, 11.00 OPROWADZANIA W MAGAZYNACH RZEŹBY | Magazyny Studyjne rzeźby XX i XXI wieku 

👉 Niedziela 6/11, 12.00 ANIMACJE w Przestrzeni Edukacyjnej | Otwarte zajęcia dla dzieci

👉 Niedziela 6/11, 15.00 OPROWADZANIA DLA DOROSŁYCH I MŁODZIEŻY | Piękne i praktyczne – Galeria Wzornictwa Polskiego  | ЕКСКУРСІЇ ДЛЯ ДОРОСЛИХ І МОЛОДІ / Красиве і практичне – Галерея польського дизайну

👉 Niedziela 6/11, 16.00 OPROWADZANIA NIEDZIELNE | ""Rozważni i romantyczni. 100 lat Gabinetu Monet i Medali MNW""

___

Erna Rosentein, „Pływalnia”, 1946. Zobacz obraz w Cyfrowym MNW  🔗 bit.ly/3h4Uygo",,"67","3"
"2022-11-01T07:53:56.000Z",,"🕯️ Maksymilian Neuman, „Irysy na cmentarzu"", 1899","2","340","26"
"2022-10-31T08:00:01.000Z",,"DZIADY vs. HALLOWEEN

Co dziś świętujecie?

EDIT: My uwielbiamy oba święta i z tą samą ekscytacją wyczekujemy widma Gustawa, jak i dzieci zbierających cukierki 🎃
___

Po lewej: Michał Elwiro Andriolli, „Dziady: Maryla wobec widma Gustawa"", ilustracja do „Dziadów"" Adama Mickiewicza, 1879; z cyklu „Bohaterki poezyi polskiej, odtworzone przez E. Andriollego"", z „Kłosy"" 1880 nr 770

Po prawej wykorzystano: Olga Boznańska, „W Oranżerii"", 1890","81","648","84"
"2022-11-01T07:53:56.000Z",,"🕯️ Maksymilian Neuman, „Irysy na cmentarzu"", 1899","2","340","26"
"2022-10-31T08:00:01.000Z",,"DZIADY vs. HALLOWEEN

Co dziś świętujecie?

EDIT: My uwielbiamy oba święta i z tą samą ekscytacją wyczekujemy widma Gustawa, jak i dzieci zbierających cukierki 🎃
___

Po lewej: Michał Elwiro Andriolli, „Dziady: Maryla wobec widma Gustawa"", ilustracja do „Dziadów"" Adama Mickiewicza, 1879; z cyklu „Bohaterki poezyi polskiej, odtworzone przez E. Andriollego"", z „Kłosy"" 1880 nr 770

Po prawej wykorzystano: Olga Boznańska, „W Oranżerii"", 1890","81","648","84"
"2022-10-30T09:47:52.000Z","https://l.facebook.com/l.php?u=https%3A%2F%2Fpomagam.pl%2F79dap8%3Ffbclid%3DIwAR1nE66ufjN_bPLiXzsQI_3sgX0JlP-Izkp_59IFC6Lx_5844uxrtqIWoyc&h=AT3xc96BuUILVb-5_2rvx5P84521DZ-qVXmJOHxsIZ_HUGi01VeSkZJ1dXqWfIJn6SfxTdq75V6XJG-9Y4X2v879ZYIbKfaJhJ20eekswgneFFl3EAAkbFcBmo5BsWsj1B8u&__tn__=H-R&c%5B0%5D=AT1a5b2uU38oDjcdQFmJ_9vFqerRLwr99RMgZ1SudgPvo2WCz-Cpwcx4N8NuXIlOvjK0NZGepWfuPDpqVWh8SRM04vRDdj7hO517UsCX6Iecoos_wjleamVUtpj2iLITXYb-O2ji4_iLCLcyOsjk8hMo0YRyCqYX5GbHU9PQMes9lcm7McEpaAh8Hw","O niezwykłej fotografii pośmiertnej opowiada Danuta Jackiewicz-Król.

Tableau Pięciu Poległych możecie zobaczyć w Gabinecie Fotografii.

📍 Gabinet mieści się w Galerii Sztuki XIX Wieku.","1","53","10"
"2022-10-29T18:19:03.000Z",,"⏰ PRZYPOMINAMY: dzisiaj w nocy przestawiamy zagarki! 

___

Na grafice: 

Zoller, Klepsydra- zegar piaskowy, 1671

Rolex Bronisława Krystalla, ok. 1960-1970

Zegar szafowo-podłogowy, 1725-1750

Zegar słoneczny z dedykacją [Egipt], 153-87 p.n.e.","1","124","11"
"2022-10-29T10:59:33.000Z",,"🍊 Pomarańczarka na warszawskiej ""patelni"" 🍊

Wysiadając z metra Centrum, możecie nie tylko w kilka minut dojść do naszego Muzeum, ale też zobaczyć wyjątkowy mural, którego bohaterami są dzieła sztuki odzyskane w ostatnich latach dzięki staraniom resortu kultury.

Oprócz Pomarańczarki zobaczycie obrazy Malczewskiego, Bilińskiej czy Edelfelta.

ℹ️ Nie wszystkie utracone dzieła sztuki udało się odzyskać. Straty wojenne Muzeum Narodowego w Warszawie szacuje się nawet na 12 000 obiektów, czyli ok. 10% przedwojennych zbiorów. Więcej o polskich stratach wojennych i projekcie #PusteRamy możecie przeczytać na stronie Ministerstwo Kultury i Dziedzictwa Narodowego 

#bezprzedawNIEnia","42","1716","45"
